onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
387.43660133333333	4.999233333333336	trials	1	16.0	Li	L	i	389.01660133333337	390.126568	391.32560133333334
392.43583466666666	4.950133333333326	trials	1	17.0	Rt	R	t	394.0256013333334	395.1258346666667	396.27580133333333
397.38596800000005	4.949999999999989	trials	1	18.0	Rr	R	r	398.975968	400.075968	401.225968
402.33596800000004	5.160366666666619	trials	1	19.0	Rm	R	m	403.925968	405.02596800000003	406.376168
407.4963346666667	5.349066666666602	trials	1	20.0	Ri	R	i	409.075168	410.1751346666667	411.735368
412.84540133333337	5.149999999999977	trials	1	21.0	Li	L	i	414.42540133333335	415.535368	416.87540133333334
417.99540133333335	5.3202	trials	1	22.0	Rp	R	p	419.585568	420.68540133333335	422.17560133333336
423.31560133333335	5.158966666666686	trials	1	23.0	Lm	L	m	424.91560133333337	426.0345346666667	427.3746013333334
428.47456800000003	5.090399999999988	trials	1	24.0	Lr	L	r	430.09460133333334	431.2047346666667	432.45480133333336
433.564968	5.339999999999975	trials	1	25.0	Rm	R	m	435.144968	436.28496800000005	437.785168
438.90496800000005	5.31899999999996	trials	1	26.0	Lt	L	t	440.484968	441.584968	443.084968
444.223968	5.000200000000007	trials	1	27.0	Rt	R	t	445.81440133333336	446.91413466666665	448.104168
449.224168	4.990000000000009	trials	1	28.0	Rr	R	r	450.804168	451.904168	453.104168
454.21416800000003	5.020399999999995	trials	1	29.0	Lp	L	p	455.8044013333333	456.9344013333333	458.13460133333336
459.234568	5.029033333333302	trials	1	30.0	Ri	R	i	460.8234013333333	461.9536013333334	463.1436013333333
464.2636013333333	5.320233333333363	trials	1	31.0	Rr	R	r	465.843568	466.973768	468.4636013333334
469.5838346666667	5.360133333333351	trials	1	32.0	Rm	R	m	471.1538346666667	472.2838346666667	473.844168
474.94396800000004	5.338999999999942	trials	1	33.0	Rt	R	t	476.543968	477.653968	479.152968
480.282968	5.0101999999999975	trials	1	34.0	Ri	R	i	481.862968	482.97296800000004	484.162968
485.29316800000004	4.96999999999997	trials	1	35.0	Lp	L	p	486.883168	487.983168	489.133168
490.263168	4.950200000000052	trials	1	36.0	Lm	L	m	491.847168	492.953368	494.10340133333335
495.21336800000006	5.139799999999923	trials	1	37.0	Rp	R	p	496.80240133333336	497.9024013333334	499.20240133333334
500.353168	5.119433333333404	trials	1	38.0	Lt	L	t	501.95240133333334	503.0526013333333	504.3526013333334
505.4726013333334	5.1703666666666095	trials	1	39.0	Li	L	i	507.07260133333335	508.18260133333337	509.52283466666665
510.642968	4.979000000000042	trials	1	40.0	Lr	L	r	512.2428346666667	513.3418346666667	514.491968
515.621968	5.030200000000036	trials	1	41.0	Rr	R	r	517.222168	518.321968	519.531968
520.6521680000001	5.0499999999999545	trials	1	42.0	Lm	L	m	522.241968	523.351968	524.602168
525.702168	5.339799999999968	trials	1	43.0	Li	L	i	527.2921680000001	528.4021680000001	529.9126013333333
531.041968	4.9994333333334	trials	1	44.0	Ri	R	i	532.631168	533.731368	534.9314013333334
536.0414013333334	5.110200000000077	trials	1	45.0	Rm	R	m	537.6314013333333	538.731368	540.0314013333334
541.1516013333334	5.32000000000005	trials	1	46.0	Lt	L	t	542.7516013333334	543.851568	545.351568
546.4716013333334	5.029366666666647	trials	1	47.0	Lp	L	p	548.0608346666667	549.1708346666667	550.3708346666667
551.5009680000001	4.899999999999977	trials	1	48.0	Lr	L	r	553.0808346666666	554.1908013333334	555.280968
556.400968	5.17016666666666	trials	1	49.0	Rt	R	t	557.9909680000001	559.100968	560.450968
561.5711346666667	4.939033333333327	trials	1	50.0	Rp	R	p	563.151168	564.251168	565.4011680000001
