onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
377.686289	4.913999999999987	trials	1	6.0	Rp	R	p	379.26628900000003	380.3762556666667	381.476289
382.60028900000003	5.305199999999957	trials	1	7.0	Rt	R	t	384.186489	385.2865223333333	386.78552233333335
387.905489	5.380233333333365	trials	1	8.0	Lp	L	p	389.48552233333334	390.59552233333335	392.156089
393.28572233333335	4.960233333333292	trials	1	9.0	Lm	L	m	394.875689	395.97572233333335	397.12572233333333
398.2459556666667	5.199000000000012	trials	1	10.0	Ri	R	i	399.8589556666667	400.96592233333337	402.32628900000003
403.44495566666666	4.900133333333315	trials	1	11.0	Rt	R	t	405.02508900000004	406.125089	407.23525566666666
408.34508900000003	4.950166666666632	trials	1	12.0	Li	L	i	409.925089	411.035089	412.185289
413.29525566666666	5.190266666666673	trials	1	13.0	Rr	R	r	414.8952556666667	416.005289	417.345289
418.48552233333334	5.209000000000003	trials	1	14.0	Lp	L	p	420.085289	421.18428900000004	422.57452233333333
423.69452233333334	5.440200000000004	trials	1	15.0	Lm	L	m	425.29452233333336	426.4045223333334	427.99472233333336
429.13472233333334	5.170233333333385	trials	1	16.0	Lr	L	r	430.734689	431.8449556666667	433.18468900000005
434.3049556666667	5.058999999999969	trials	1	17.0	Ri	R	i	435.89472233333333	437.00492233333335	438.265089
439.3639556666667	5.070133333333331	trials	1	18.0	Lt	L	t	440.974089	442.07392233333337	443.334289
444.43408900000003	5.39016666666663	trials	1	19.0	Rp	R	p	446.034089	447.144089	448.70452233333333
449.82425566666666	5.43003333333337	trials	1	20.0	Rm	R	m	451.42428900000004	452.524289	454.144289
455.254289	5.0692333333333295	trials	1	21.0	Rm	R	m	456.853289	457.963489	459.20352233333335
460.32352233333336	4.949966666666683	trials	1	22.0	Ri	R	i	461.90348900000004	463.01352233333336	464.16372233333334
465.27348900000004	5.0202333333332945	trials	1	23.0	Lr	L	r	466.8637223333333	467.96372233333335	469.16365566666667
470.29372233333333	5.299200000000042	trials	1	24.0	Lp	L	p	471.8737223333334	472.98372233333333	474.4729223333334
475.5929223333334	5.100366666666616	trials	1	25.0	Li	L	i	477.2129556666667	478.323089	479.5637223333333
480.69328900000005	5.199799999999982	trials	1	26.0	Rp	R	p	482.283089	483.38308900000004	484.783089
485.89308900000003	5.059200000000033	trials	1	27.0	Lt	L	t	487.48325566666665	488.58328900000004	489.83328900000004
490.952289	5.380200000000002	trials	1	28.0	Rr	R	r	492.552289	493.652289	495.2025223333334
496.332489	5.020033333333345	trials	1	29.0	Lm	L	m	497.93252233333334	499.05252233333334	500.24268900000004
501.35252233333335	5.1702000000000226	trials	1	30.0	Rt	R	t	502.952689	504.05272233333335	505.4027223333334
506.5227223333334	5.319233333333273	trials	1	31.0	Ri	R	i	508.1027223333333	509.21172233333334	510.71195566666665
511.84195566666665	5.16013333333342	trials	1	32.0	Rt	R	t	513.4419223333333	514.5418890000001	515.892089
517.0020890000001	5.059999999999945	trials	1	33.0	Lr	L	r	518.592089	519.692089	520.942089
522.062089	5.239433333333295	trials	1	34.0	Rp	R	p	523.6622556666666	524.762289	526.161289
527.3015223333333	4.999766666666687	trials	1	35.0	Lt	L	t	528.9015223333333	530.011289	531.201289
532.301289	5.210233333333349	trials	1	36.0	Rr	R	r	533.8915223333333	535.0015223333334	536.3915223333333
537.5115223333333	5.270200000000045	trials	1	37.0	Lp	L	p	539.1117223333333	540.221689	541.661689
542.7817223333334	4.899233333333314	trials	1	38.0	Rm	R	m	544.3607223333333	545.470689	546.5617223333334
547.6809556666667	5.210133333333374	trials	1	39.0	Li	L	i	549.288489	550.3909223333334	551.7810890000001
552.891089	5.000166666666701	trials	1	40.0	Lm	L	m	554.491089	555.601089	556.751089
557.8912556666667	5.1090333333334	trials	1	41.0	Lm	L	m	559.471089	560.591289	561.890289
563.0002890000001	5.390233333333299	trials	1	42.0	Rr	R	r	564.600289	565.720289	567.2607223333333
568.3905223333334	5.080000000000041	trials	1	43.0	Rp	R	p	569.970489	571.080689	572.340489
573.4705223333333	5.149200000000064	trials	1	44.0	Rt	R	t	575.0807223333334	576.190689	577.4907223333333
578.6197223333334	5.2502000000000635	trials	1	45.0	Rm	R	m	580.209689	581.316289	582.7599223333334
583.8699223333333	5.310166666666646	trials	1	46.0	Lr	L	r	585.470089	586.5599556666666	588.0599556666666
589.180089	5.400200000000041	trials	1	47.0	Ri	R	i	590.760089	591.870089	593.470089
594.580289	5.038999999999987	trials	1	48.0	Lp	L	p	596.179289	597.2892556666667	598.479289
599.619289	5.410433333333344	trials	1	49.0	Lt	L	t	601.2095223333333	602.319289	603.8997223333333
605.0297223333333	5.009999999999991	trials	1	50.0	Li	L	i	606.6095223333334	607.7395223333333	608.930089
