onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
525.2856593333333	5.950199999999995	trials	0	43.0	Lr	L	r	527.3856593333334	528.9956593333334	530.1056593333333
531.2358593333333	5.930000000000064	trials	0	44.0	Ri	R	i	533.325826	534.9458593333334	536.0438593333333
537.1658593333334	5.889233333333323	trials	0	45.0	Lt	L	t	539.256026	540.8658593333333	541.9558593333334
543.0550926666667	5.930133333333288	trials	0	46.0	Lm	L	m	545.1552260000001	546.765226	547.865226
548.985226	5.910200000000032	trials	0	47.0	Rm	R	m	551.0752259999999	552.6852260000001	553.775626
554.895426	5.948999999999842	trials	0	48.0	Li	L	i	556.995426	558.6054260000001	559.715426
560.844426	5.97023333333334	trials	0	49.0	Lp	L	p	562.9446593333333	564.5746593333333	565.6846593333333
566.8146593333333	5.940166666666755	trials	0	50.0	Rp	R	p	568.9146593333334	570.5248593333333	571.6248593333333
710.904098	294.7608	epochs	1							
710.904098	3.9005999999999403	trials	1	1.0	Lt	L	t	711.0341313333333	712.6241313333333	713.7041313333333
714.8046979999999	5.938633333333428	trials	1	2.0	Lp	L	p	716.9041313333333	718.513298	719.6133313333333
720.7433313333333	5.9301999999999	trials	1	3.0	Rp	R	p	722.8433313333333	724.4433313333333	725.5636979999999
726.6735313333332	5.920166666666773	trials	1	4.0	Rt	R	t	728.773698	730.383698	731.483698
732.5936979999999	5.949000000000069	trials	1	5.0	Rm	R	m	734.6936979999999	736.302698	737.412698
738.542698	5.940200000000004	trials	1	6.0	Li	L	i	740.642898	742.252898	743.362898
744.482898	5.930433333333326	trials	1	7.0	Lr	L	r	746.5831313333333	748.2031313333333	749.3131313333333
750.4133313333333	5.968966666666688	trials	1	8.0	Rr	R	r	752.5121313333333	754.1221313333333	755.2321313333333
756.382298	5.980199999999968	trials	1	9.0	Ri	R	i	758.5123313333333	760.122298	761.2223313333333
762.362498	5.9202000000000226	trials	1	10.0	Lm	L	m	764.4725646666666	766.0725313333332	767.1725646666666
768.282698	5.918999999999983	trials	1	11.0	Lm	L	m	770.3916979999999	771.9916979999999	773.091698
774.201698	5.970199999999977	trials	1	12.0	Rp	R	p	776.311698	777.911898	779.046698
780.1718979999999	5.950233333333358	trials	1	13.0	Lp	L	p	782.291898	783.911898	785.0121313333333
786.1221313333333	5.999000000000024	trials	1	14.0	Lr	L	r	788.2111313333332	789.8311313333332	790.9811313333333
792.1211313333333	5.950166666666632	trials	1	15.0	Rr	R	r	794.2313313333333	795.8313313333333	796.9613313333333
798.071298	5.920266666666635	trials	1	16.0	Rm	R	m	800.181298	801.7814979999999	802.8715646666666
803.9915646666666	5.999133333333361	trials	1	17.0	Lt	L	t	806.1306979999999	807.7506979999999	808.870698
809.990698	5.9602000000001	trials	1	18.0	Ri	R	i	812.080698	813.7008646666666	814.820698
815.9508979999999	5.900000000000091	trials	1	19.0	Rt	R	t	818.030898	819.620898	820.750898
821.8508979999999	5.949433333333332	trials	1	20.0	Li	L	i	823.970098	825.5701313333333	826.6701313333333
827.8003313333332	5.933800000000019	trials	1	21.0	Lr	L	r	829.9201313333333	831.5303313333333	832.6203313333333
833.7341313333333	5.9062000000000126	trials	1	22.0	Rm	R	m	835.8203313333333	837.430298	838.5303313333333
839.6403313333333	5.919366666666633	trials	1	23.0	Ri	R	i	841.719698	843.3295646666667	844.4296979999999
845.559698	5.9301999999999	trials	1	24.0	Rt	R	t	847.6596979999999	849.2796979999999	850.379698
851.4898979999999	5.939433333333341	trials	1	25.0	Li	L	i	853.589898	855.2298979999999	856.309898
857.4293313333333	5.969799999999964	trials	1	26.0	Lm	L	m	859.558898	861.1691313333333	862.2691313333332
863.3991313333333	5.960199999999986	trials	1	27.0	Lt	L	t	865.4991313333333	867.1391313333334	868.249298
869.3593313333333	5.938966666666602	trials	1	28.0	Rp	R	p	871.4493313333332	873.0693313333334	874.1693313333333
875.2982979999999	5.920399999999972	trials	1	29.0	Rr	R	r	877.3983313333333	879.0085313333333	880.0985646666666
881.2186979999999	5.9500000000000455	trials	1	30.0	Lp	L	p	883.3011313333333	884.908698	886.038698
887.168698	5.919200000000046	trials	1	31.0	Li	L	i	889.268698	890.8788979999999	891.968898
893.087898	5.930233333333263	trials	1	32.0	Lt	L	t	895.1878979999999	896.797898	897.9078979999999
899.0181313333333	5.9202000000000226	trials	1	33.0	Lr	L	r	901.1181313333333	902.7280979999999	903.8281313333333
904.9383313333333	5.919233333333409	trials	1	34.0	Lm	L	m	907.0383313333333	908.6483313333333	909.746898
910.8575646666666	5.9201333333334105	trials	1	35.0	Rp	R	p	912.9573313333333	914.5675646666666	915.6675646666666
916.777698	5.919999999999959	trials	1	36.0	Rm	R	m	918.8775646666666	920.4876979999999	921.5776979999999
922.697698	5.969200000000001	trials	1	37.0	Rr	R	r	924.817698	926.4378979999999	927.536698
928.666898	5.8799999999999955	trials	1	38.0	Lp	L	p	930.766898	932.366898	933.4568979999999
934.5468979999999	5.900233333333404	trials	1	39.0	Rt	R	t	936.6471313333333	938.2571313333333	939.3482646666666
940.4471313333333	5.929166666666561	trials	1	40.0	Ri	R	i	942.5471313333333	944.1573313333333	945.2563313333333
946.3762979999999	5.950266666666721	trials	1	41.0	Lp	L	p	948.4863313333333	950.0963313333333	951.2063313333333
952.3265646666666	5.9201333333334105	trials	1	42.0	Rr	R	r	954.4163313333333	956.0271313333333	957.126698
958.2466979999999	5.939000000000078	trials	1	43.0	Lr	L	r	960.3566979999999	961.956698	963.0758979999999
964.185698	5.920199999999909	trials	1	44.0	Lm	L	m	966.275898	967.895898	968.9758979999999
970.105898	5.97023333333334	trials	1	45.0	Li	L	i	972.2458979999999	973.8461313333332	974.9661313333334
976.0761313333333	5.969200000000001	trials	1	46.0	Rt	R	t	978.2261313333333	979.8351313333333	980.9351313333333
982.0453313333333	5.900000000000091	trials	1	47.0	Lt	L	t	984.1453313333333	985.7553313333333	986.845298
987.9453313333333	5.890366666666637	trials	1	48.0	Rm	R	m	990.0353313333333	991.6355646666666	992.7355646666666
993.835698	5.918999999999983	trials	1	49.0	Ri	R	i	995.935698	997.5346979999999	998.634698
999.754698	5.910200000000032	trials	1	50.0	Rp	R	p	1001.8548979999999	1003.454898	1004.554898
