onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
335.3156173333333	3.790366666666671	trials	1	1.0	Lt	L	t	335.395584	336.515984	337.99598399999996
339.105984	5.399999999999977	trials	1	2.0	Lm	L	m	340.735984	341.835984	343.38598399999995
344.50598399999996	4.950200000000052	trials	1	3.0	Li	L	i	346.085984	347.19598399999995	348.336184
349.45618399999995	5.309000000000026	trials	1	4.0	Ri	R	i	351.055184	352.15518399999996	353.6654173333333
354.765184	5.380233333333365	trials	1	5.0	Lp	L	p	356.365184	357.47538399999996	359.02541733333334
360.1454173333333	5.0902000000000385	trials	1	6.0	Lr	L	r	361.7554173333333	362.86558399999996	364.1156173333333
365.2356173333333	5.018999999999949	trials	1	7.0	Rr	R	r	366.8358173333333	367.94555066666663	369.15478399999995
370.25461733333333	5.2701999999999884	trials	1	8.0	Rp	R	p	371.8446173333333	372.9446173333333	374.40498399999996
375.5248173333333	5.050166666666655	trials	1	9.0	Rt	R	t	377.1148173333333	378.21498399999996	379.46498399999996
380.574984	4.950199999999995	trials	1	10.0	Rm	R	m	382.164984	383.26498399999997	384.434984
385.52518399999997	5.179200000000037	trials	1	11.0	Lr	L	r	387.12418399999996	388.24418399999996	389.584184
390.704384	5.1300333333333015	trials	1	12.0	Li	L	i	392.30418399999996	393.404384	394.7244173333333
395.8344173333333	5.279999999999973	trials	1	13.0	Rr	R	r	397.454384	398.5544173333333	399.9744173333333
401.11441733333334	5.359199999999987	trials	1	14.0	Ri	R	i	402.7046173333333	403.8136173333333	405.354184
406.4736173333333	5.110366666666664	trials	1	15.0	Rm	R	m	408.053584	409.15361733333333	410.45385066666665
411.583984	5.0499999999999545	trials	1	16.0	Rt	R	t	413.1738506666666	414.27385066666665	415.54398399999997
416.633984	5.14943333333332	trials	1	17.0	Lt	L	t	418.223984	419.323984	420.622984
421.7834173333333	5.189766666666685	trials	1	18.0	Lp	L	p	423.383384	424.483184	425.83315066666665
426.97318399999995	5.200199999999995	trials	1	19.0	Lm	L	m	428.563184	429.663184	431.0634173333333
432.17338399999994	5.150233333333404	trials	1	20.0	Rp	R	p	433.76341733333334	434.863384	436.2134173333333
437.32361733333335	5.008966666666652	trials	1	21.0	Lt	L	t	438.9126173333333	440.01258399999995	441.2126173333333
442.332584	5.08026666666666	trials	1	22.0	Lr	L	r	443.9426173333333	445.0527506666666	446.312984
447.41285066666666	5.430133333333288	trials	1	23.0	Ri	R	i	449.0128506666666	450.122984	451.7228173333333
452.842984	5.298999999999978	trials	1	24.0	Lm	L	m	454.432984	455.54198399999996	457.04218399999996
458.141984	5.1802000000000135	trials	1	25.0	Lp	L	p	459.731984	460.85218399999997	462.22218399999997
463.322184	5.019999999999982	trials	1	26.0	Rm	R	m	464.922184	466.022184	467.22218399999997
468.342184	5.169233333333295	trials	1	27.0	Rt	R	t	469.97261733333335	471.0724173333333	472.3724173333333
473.51141733333327	5.14020000000005	trials	1	28.0	Li	L	i	475.1016173333333	476.2116173333333	477.51161733333333
478.6516173333333	5.11020000000002	trials	1	29.0	Rr	R	r	480.24161733333335	481.3416173333333	482.64161733333333
483.7618173333333	5.310033333333365	trials	1	30.0	Rp	R	p	485.3416173333333	486.44181733333335	487.951984
489.07185066666665	5.109133333333318	trials	1	31.0	Lt	L	t	490.660984	491.760984	493.06098399999996
494.18098399999997	5.14020000000005	trials	1	32.0	Li	L	i	495.78115066666663	496.880984	498.181184
499.321184	5.410233333333281	trials	1	33.0	Lr	L	r	500.91118399999993	502.02118399999995	503.6113506666667
504.7314173333333	5.219200000000001	trials	1	34.0	Rm	R	m	506.331184	507.44141733333333	508.83041733333334
509.9506173333333	4.909999999999968	trials	1	35.0	Rr	R	r	511.5304173333333	512.6406173333334	513.7508173333333
514.8606173333333	5.0200000000000955	trials	1	36.0	Ri	R	i	516.4506173333333	517.560584	518.7506173333334
519.8806173333332	5.410366666666732	trials	1	37.0	Lp	L	p	521.470784	522.5706173333333	524.1707839999999
525.290984	5.208999999999946	trials	1	38.0	Rp	R	p	526.8898173333333	527.9898506666666	529.3899839999999
530.499984	5.290433333333226	trials	1	39.0	Lm	L	m	532.1099839999999	533.209984	534.660184
535.7904173333334	4.919766666666646	trials	1	40.0	Rt	R	t	537.390184	538.490184	539.6004173333333
540.710184	5.059799999999882	trials	1	41.0	Lt	L	t	542.290184	543.399184	544.6594173333333
545.769984	5.069599999999923	trials	1	42.0	Rt	R	t	547.3594173333333	548.4694173333332	549.7109839999999
550.839584	5.410266666666757	trials	1	43.0	Rr	R	r	552.4296173333333	553.5296173333334	555.129584
556.2498506666666	5.268966666666756	trials	1	44.0	Rp	R	p	557.8495839999999	558.9598506666666	560.3998506666667
561.5188173333333	5.220166666666614	trials	1	45.0	Rm	R	m	563.128984	564.218984	565.608984
566.738984	5.190000000000055	trials	1	46.0	Li	L	i	568.348984	569.478984	570.818984
571.928984	5.170199999999909	trials	1	47.0	Ri	R	i	573.519184	574.639184	575.999384
577.0991839999999	5.24923333333345	trials	1	48.0	Lp	L	p	578.6984173333333	579.788184	581.258184
582.3484173333334	5.340166666666619	trials	1	49.0	Lm	L	m	583.938384	585.0584173333333	586.558584
587.688584	5.26003333333324	trials	1	50.0	Lr	L	r	589.2886173333334	590.3986173333333	591.8386173333333
